case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3072695,,,5143,52161,CA,Kern County,06029,251 Wind,1987,194,18.43,Vestas,,95,,,,,0,,2,3,5/8/2018,Digital Globe,-118.364410,35.077435
3072661,,,5149,52161,CA,Kern County,06029,251 Wind,1987,194,18.43,Vestas,,95,,,,,0,,2,3,5/8/2018,Digital Globe,-118.363762,35.077908
3072704,,,5146,52161,CA,Kern County,06029,251 Wind,1987,194,18.43,Vestas,,95,,,,,0,,2,3,5/8/2018,Digital Globe,-118.364197,35.077644
3063269,19-028130,2016-WTE-5934-OE,,,IA,Story County,19169,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,7/23/2017,Digital Globe,-93.632835,41.882477
3057059,19-027954,2016-WTE-9485-OE,,,IA,Story County,19169,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,5/13/2017,Digital Globe,-93.623009,41.881470
3049500,19-028030,2014-WTE-4080-OE,,,IA,Story County,19169,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,5/13/2017,Digital Globe,-93.515892,42.016373
3049502,19-027953,2014-WTE-4082-OE,,,IA,Story County,19169,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,5/13/2017,Digital Globe,-93.518082,42.013630
3060912,19-028065,2014-WTE-4081-OE,,,IA,Story County,19169,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,5/13/2017,Digital Globe,-93.513710,42.019119
3049504,19-028019,2014-WTE-4171-OE,,,IA,Poweshiek County,19157,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,1/28/2017,Digital Globe,-92.672089,41.742046
3063321,19-028135,2014-WTE-4087-OE,,,IA,Hardin County,19083,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,6/20/2017,Digital Globe,-93.367798,42.497940
3053390,19-028015,2015-WTE-6386-OE,,,IA,Boone County,19015,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,6/1/2017,Digital Globe,-93.700424,41.977608
3063272,19-028134,2014-WTE-4084-OE,,,IA,Story County,19169,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,4/24/2017,Digital Globe,-93.430367,42.028233
3049503,19-028064,2014-WTE-4083-OE,,,IA,Story County,19169,30 MW Iowa DG Portfolio,2017,10,30,Nordex,AW125/3000,3000,87.5,125,12271.85,150,0,,3,3,5/13/2017,Digital Globe,-93.523651,42.006813
3046262,25-025115,2013-WTE-5497-OE,26723,58661,MA,Barnstable County,25001,6th Space Warning Squadron,2013,2,3.36,GE Wind,GE1.68-82.5,1680,80,82.5,5345.62,121.3,0,,3,3,9/1/2019,Digital Globe,-70.541801,41.752491
3046335,25-025116,2013-WTE-5773-OE,26722,58661,MA,Barnstable County,25001,6th Space Warning Squadron,2013,2,3.36,GE Wind,GE1.68-82.5,1680,80,82.5,5345.62,121.3,0,,3,3,9/1/2019,Digital Globe,-70.545303,41.754192
3039278,25-022038,2011-WTE-7517-OE,26677,57253,MA,Barnstable County,25001,AFCEE MMR Turbines,2011,2,3,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,9/1/2019,Digital Globe,-70.547798,41.759590
3039277,25-022039,2011-WTE-7516-OE,26676,57253,MA,Barnstable County,25001,AFCEE MMR Turbines,2011,2,3,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,9/1/2019,Digital Globe,-70.545303,41.757591
3035472,19-022350,2010-WTE-9312-OE,21004,,IA,Story County,19169,AG Land 1,2012,6,9.6,GE Wind,GE1.6-82.5,1600,80,82.5,5345.62,121.3,0,,3,3,10/25/2019,Digital Globe,-93.325691,42.206390
3038256,19-021999,2011-WTE-22310-OE,18752,,IA,Story County,19169,AG Land 2,2012,6,9.6,GE Wind,GE1.6-82.5,1600,80,82.5,5345.62,121.3,0,,3,3,10/8/2019,Digital Globe,-93.428093,42.146091
3038255,19-021998,2011-WTE-22308-OE,18736,,IA,Story County,19169,AG Land 3,2012,6,9.6,GE Wind,GE1.6-82.5,1600,80,82.5,5345.62,121.3,0,,3,3,10/8/2019,Digital Globe,-93.431992,42.145592
3038257,19-022348,2011-WTE-22311-OE,20977,,IA,Story County,19169,AG Land 4,2012,6,9.6,GE Wind,GE1.6-82.5,1600,80,82.5,5345.62,121.3,0,,3,3,1/1/2013,NAIP,-93.354897,41.904194
3037763,19-022393,2011-WTE-16828-OE,21006,,IA,Hamilton County,19079,AG Land 5,2012,6,9.6,GE Wind,GE1.6-82.5,1600,80,82.5,5345.62,121.3,0,,3,3,10/25/2019,Digital Globe,-93.632095,42.335491
3037762,19-022411,2011-WTE-16827-OE,21007,,IA,Hamilton County,19079,AG Land 6,2012,6,9.6,GE Wind,GE1.6-82.5,1600,80,82.5,5345.62,121.3,0,,3,3,10/25/2019,Digital Globe,-93.636795,42.335491
3014014,39-003863,2003-AGL-6902-OE,35938,56226,OH,Wood County,39173,AMP-Ohio/Green Mountain Energy Wind Farm,2004,2,3.6,Vestas,V80-1.8,1800,78,80,5026.55,118,0,,3,3,6/11/2017,Digital Globe,-83.736298,41.382492
3014725,39-004016,2004-AGL-6404-OE,35939,56226,OH,Wood County,39173,AMP-Ohio/Green Mountain Energy Wind Farm,2004,2,3.6,Vestas,V80-1.8,1800,78,80,5026.55,118,0,,3,3,8/21/2020,Digital Globe,-83.736298,41.384693
3025853,19-020444,2018-WTE-9890-OE,18390,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.678894,41.443993
3025840,19-020387,2018-WTE-9877-OE,18406,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.615791,41.452694
3025861,19-020435,2018-WTE-9898-OE,18366,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.606728,41.441357
3025851,19-020446,2018-WTE-9888-OE,18394,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.687691,41.445091
3025836,19-020383,2018-WTE-9873-OE,18413,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.655891,41.457294
3025807,19-020354,2018-WTE-9843-OE,18483,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.673988,41.494892
3025828,19-020375,2018-WTE-9865-OE,18432,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.618591,41.466793
3025845,19-020452,2018-WTE-9882-OE,18373,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.715591,41.441792
3025855,19-020442,2018-WTE-9892-OE,18363,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.634491,41.439693
3025827,19-020374,2018-WTE-9864-OE,18430,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.622490,41.466595
3025812,19-020359,2018-WTE-9848-OE,18459,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.630989,41.481194
3025819,19-020366,2018-WTE-9855-OE,18440,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.689392,41.470192
3025870,19-020302,2018-WTE-9909-OE,18332,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.665092,41.423695
3025815,19-020362,2018-WTE-9851-OE,18439,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.716591,41.469791
3025818,19-020365,2018-WTE-9854-OE,18446,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.704094,41.471092
3025830,19-020377,2018-WTE-9867-OE,18398,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.635391,41.449795
3025810,19-020357,2018-WTE-9846-OE,18471,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.683395,41.484993
3025821,19-020368,2018-WTE-9857-OE,18447,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.681793,41.471592
3025849,19-020448,2018-WTE-9886-OE,18396,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.695595,41.445194
3025846,19-020451,2018-WTE-9883-OE,18365,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.711792,41.441292
3025874,19-020298,2018-WTE-9859-OE,18494,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.703896,41.499695
3025877,19-020295,2018-WTE-9905-OE,18422,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.677391,41.463093
3025875,19-020297,2018-WTE-9913-OE,18423,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.723892,41.463192
3025848,19-020449,2018-WTE-9885-OE,18378,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.622093,41.441994
3025804,19-020351,2018-WTE-9840-OE,18491,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.696693,41.499092
3025850,19-020447,2018-WTE-9887-OE,18395,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.691689,41.445091
3025826,19-020373,2018-WTE-9863-OE,18424,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.647896,41.465393
3025862,19-020440,2018-WTE-9899-OE,18349,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.692696,41.434994
3025808,19-020355,2018-WTE-9844-OE,18485,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.670090,41.495193
3025847,19-020450,2018-WTE-9884-OE,18364,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.706894,41.440792
3025823,19-020370,2018-WTE-9860-OE,18444,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.665695,41.470993
3025863,19-020434,2018-WTE-9900-OE,18351,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.688995,41.435894
3025809,19-020356,2018-WTE-9845-OE,18476,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.688690,41.486591
3025825,19-020372,2018-WTE-9862-OE,18425,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.655289,41.466293
3025867,19-020429,2018-WTE-9903-OE,18346,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.658493,41.433193
3025858,19-020438,2018-WTE-9895-OE,18369,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.618294,41.441593
3025814,19-020361,2018-WTE-9850-OE,18456,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.612091,41.478592
3025873,19-020299,2018-WTE-9912-OE,18324,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.651390,41.421494
3025806,19-020353,2018-WTE-9842-OE,18492,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.688690,41.499294
3025852,19-020445,2018-WTE-9889-OE,18388,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.684090,41.443592
3025841,19-020388,2018-WTE-9878-OE,18407,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.611893,41.452892
3025871,19-020301,2018-WTE-9910-OE,18322,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.660995,41.421093
3025843,19-020390,2018-WTE-9880-OE,18383,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.726593,41.442894
3025854,19-020443,2018-WTE-9891-OE,18362,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.638390,41.439693
3025844,19-020453,2018-WTE-9881-OE,18387,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.722794,41.443394
3025857,19-020439,2018-WTE-9894-OE,18403,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.665192,41.452293
3025872,19-020300,2018-WTE-9911-OE,18323,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.655891,41.421394
3025817,19-020364,2018-WTE-9853-OE,18441,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.707893,41.470394
3025864,19-020432,2018-WTE-9901-OE,18347,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.674194,41.434193
3025820,19-020367,2018-WTE-9856-OE,18445,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.685692,41.471092
3025837,19-020384,2018-WTE-9874-OE,18410,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.652596,41.455894
3025824,19-020371,2018-WTE-9861-OE,18431,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.659096,41.466694
3025876,19-020296,2018-WTE-9914-OE,18389,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.647491,41.443691
3025811,19-020358,2018-WTE-9847-OE,18461,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.666992,41.482494
3025838,19-020385,2018-WTE-9875-OE,18408,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.648689,41.455395
3025831,19-020378,2018-WTE-9868-OE,18416,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.698990,41.457794
3025866,19-020430,2018-WTE-9904-OE,18345,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.654495,41.432995
3025842,19-020389,2018-WTE-9879-OE,18381,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.730293,41.442394
3025805,19-020352,2018-WTE-9841-OE,18493,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.692795,41.499294
3025816,19-020363,2018-WTE-9852-OE,18436,56810,IA,Cass County,19029,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.712090,41.468391
3025860,19-020436,2018-WTE-9897-OE,18368,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.610390,41.441395
3025833,19-020380,2018-WTE-9870-OE,18405,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.676788,41.452393
3025839,19-020386,2018-WTE-9876-OE,18401,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.619591,41.451992
3025835,19-020382,2018-WTE-9872-OE,18414,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.659866,41.457573
3025865,19-020431,2018-WTE-9902-OE,18348,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.670395,41.434994
3098099,19-058716,2018-WTE-9915-OE,,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.683502,41.433804
3025834,19-020381,2018-WTE-9871-OE,18404,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.669289,41.452293
3025822,19-020369,2018-WTE-9858-OE,18451,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.676994,41.473293
3025878,19-020433,2018-WTE-9906-OE,18421,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.673492,41.463093
3025859,19-020437,2018-WTE-9896-OE,18367,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.614189,41.441395
3025813,19-020360,2018-WTE-9849-OE,18460,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.626991,41.481194
3025868,19-020304,2018-WTE-9907-OE,18331,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.674889,41.423492
3025832,19-020379,2018-WTE-9869-OE,18418,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.695091,41.457893
3025869,19-020303,2018-WTE-9908-OE,18334,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/31/2019,Digital Globe,-94.670593,41.423992
3025856,19-020441,2018-WTE-9893-OE,18361,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.630692,41.439194
3025829,19-020376,2018-WTE-9866-OE,18433,56810,IA,Adair County,19001,Adair,2008,76,174.8,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,0,,2,3,10/28/2018,Digital Globe,-94.613396,41.467094
3052983,19-027889,2015-WTE-36-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2346,115,108,9160.88,168.9,0,,2,3,2/18/2017,Digital Globe,-94.734169,40.903179
3052658,19-027676,2015-WTE-2-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.665192,40.902493
3052494,19-027743,2015-WTE-13-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.635033,40.914024
3053231,19-027857,2015-WTE-5440-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2346,115,108,9160.88,168.9,0,,3,3,2/18/2017,Digital Globe,-94.653526,40.913605
3049548,19-027848,2014-WTE-4468-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.709160,40.929955
3052668,19-027891,2015-WTE-24-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.724220,40.916630
3052920,19-027833,2015-WTE-32-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.664093,40.931583
3052647,19-027799,2015-WTE-19-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.667892,40.919884
3049549,19-027770,2014-WTE-4487-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.647606,40.912476
3053139,19-027831,2015-WTE-51-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.656937,40.936432
3053006,19-027806,2015-WTE-44-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.649178,40.947777
3052952,19-027881,2015-WTE-33-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.675438,40.933098
3053237,19-027732,2015-WTE-58-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.625618,40.912842
3052864,19-027835,2015-WTE-30-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.664482,40.925800
3053513,19-027688,2015-WTE-8-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.652870,40.903233
3053419,19-027704,2015-WTE-66-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.648247,40.903282
3053046,19-027817,2015-WTE-47-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.668625,40.956329
3052996,19-027875,2015-WTE-38-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.712288,40.912891
3053423,19-027865,2015-WTE-7-OE,,59637,IA,Adams County,19003,Adams,2016,64,154.28,Siemens,SWT-2.3-108,2415,80,108,9160.88,134.1,0,,3,3,2/18/2017,Digital Globe,-94.693481,40.912636
